molecule_chembl_id,canonical_smiles,bio_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL3115172,CC(C)c1nc(CN(C)C(=O)N[C@@H](COCc2ccccc2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,inactive,783.033,7.495200000000008,3,9,4.928117992693875
CHEMBL3115170,O=C(N[C@H](CC[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)N(Cc1cncs1)C1CC1)Cc1ccccc1)OCc1cncs1,inactive,676.8650000000004,4.6799000000000035,4,9,4.714442690992226
CHEMBL3115167,CC(C)c1nc(CN(C)C(=O)N[C@@H](CO)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,active,692.9080000000004,5.270700000000005,4,9,7.301029995663981
CHEMBL3115165,CC(C)[C@H](NC(=O)N(C)Cc1cncs1)C(=O)N[C@H](CC[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,active,662.8820000000002,5.811000000000005,3,8,6.413412695328245
CHEMBL3115163,CC(C)[C@H](NC(=O)N(C)Cc1cscn1)C(=O)N[C@H](CC[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,active,662.8820000000002,5.811000000000005,3,8,6.616184634019569
CHEMBL3115162,Cc1nc(CN(C)C(=O)N[C@H](C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)cs1,active,676.9090000000002,6.119420000000007,3,8,7.455931955649724
CHEMBL3115161,CC(C)c1nc(CN(C(=O)N[C@H](C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)C(C)C)C2CC2)cs1,active,731.001,7.467000000000008,3,8,6.259637310505756
CHEMBL3126474,CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](OC(=O)c6ccccc6C(=O)O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,active,710.9520000000001,9.426100000000002,2,6,6.096910013008056
CHEMBL3126462,CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](OC(=O)CCC(=O)O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,inactive,662.9080000000001,8.278900000000009,2,6,4.806875401645539
CHEMBL3126460,CCCCCCCCCCCC(=O)O[C@@H]1C[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)OCc5ccccc5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C(C)(C)[C@H]1OC(=O)CCCCCCCCCCC,inactive,927.4489999999993,16.806799999999967,0,6,4.136677139879544
CHEMBL3126457,CC(C)(CC(=O)O)CC(=O)O[C@@H]1C[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C(C)(C)[C@H]1OC(=O)CC(C)(C)CC(=O)O,inactive,757.018,9.088200000000006,3,7,4.560667306169737
CHEMBL3126456,CC(C)(CC(=O)O)CC(=O)O[C@@H]1C[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C(C)(C)[C@H]1O,inactive,614.8640000000003,7.64630000000001,3,5,4.844663962534939
CHEMBL3126465,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](OC(=O)c6ccccc6C(=O)O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,inactive,620.827,7.767300000000009,3,5,4.847711655616943
CHEMBL1797017,CCCC(=O)O[C@@H]1C[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C(C)(C)[C@H]1OC(=O)CCC,inactive,612.8920000000003,8.906400000000003,1,5,4.505845405981558
CHEMBL318169,CC(C)(CC(=O)O)CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,active,598.8650000000001,8.675500000000007,2,4,6.154901959985743
CHEMBL320364,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,active,570.8110000000003,8.03940000000001,2,4,6.251811972993799
CHEMBL502586,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,active,604.8280000000001,8.796500000000004,2,4,6.508638306165727
CHEMBL201515,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,inactive,472.71000000000026,6.204400000000009,3,3,4.202732459169283
CHEMBL3126478,CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,active,694.9530000000001,10.455299999999998,1,5,6.3979400086720375
CHEMBL3263089,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O[N+](=O)[O-])cc1,active,623.6810000000003,1.7834000000000008,2,11,9.958607314841775
CHEMBL3263090,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)cc1,active,578.6840000000003,1.5674000000000001,3,9,10.0
CHEMBL3263091,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC)cc1,active,592.7110000000002,2.2215000000000007,2,9,10.301029995663981
CHEMBL3263092,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-])S(=O)(=O)c1ccc(N)cc1,active,608.6700000000002,1.3570000000000022,3,11,9.920818753952375
CHEMBL3263093,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O)S(=O)(=O)c1ccc(N)cc1,active,563.6730000000002,1.1410000000000018,4,9,9.366531544420413
CHEMBL3263094,CO[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(N)cc1,active,577.7000000000002,1.795100000000001,3,9,9.443697499232712
CHEMBL602523,C#CCNC(=O)[C@@H]1O[C@@H]2O[C@H]1C(=O)N(Cc1ccccc1)[C@H]2Cc1ccccc1,active,390.4390000000001,1.4995999999999992,1,4,6.154901959985743
CHEMBL3331342,CC(C)[C@H](NC(=O)COc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H]1O[C@H]1Cc1ccccc1,active,516.6380000000003,3.3047000000000013,3,5,6.173925197299173
CHEMBL3400725,Cc1cccc(C)c1N(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(CO)cc1)CC(=O)N(C)C,active,652.8580000000001,3.1256400000000024,3,7,6.5376020021010435
CHEMBL3400724,Cc1cccc(C)c1N(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(CO)cc1)CC(=O)N1CCOCC1,active,694.8949999999999,2.8962400000000024,3,8,7.136677139879544
CHEMBL3400723,COc1ccc(N(CC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(CO)cc2)CC(=O)N(C)C)cc1,active,654.8300000000002,2.517400000000001,3,8,6.431798275933005
CHEMBL3400722,COc1ccc(N(CC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(CO)cc2)CC(=O)N2CCOCC2)cc1,active,696.867,2.288000000000001,3,9,6.050609993355087
CHEMBL3400721,Cc1c(O)cccc1N(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(CO)cc1)CC(=O)N(C)C,active,654.83,2.522820000000001,4,8,6.823908740944319
CHEMBL3400718,Cc1cccc(C)c1N(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(N)cc1)CC(=O)N1CCOCC1,active,679.8839999999998,2.9861400000000025,3,8,7.1938200260161125
CHEMBL3400717,COc1ccc(N(CC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(N)cc2)CC(=O)N(C)C)cc1,active,639.8190000000002,2.6073000000000013,3,8,6.853871964321762
CHEMBL3400715,Cc1c(O)cccc1N(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(N)cc1)CC(=O)N(C)C,active,639.819,2.6127200000000013,4,8,6.229147988357855
CHEMBL3400713,Cc1cccc(C)c1N(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1)CC(=O)N(C)C,active,667.8290000000001,3.541540000000003,2,8,6.5376020021010435
CHEMBL3400712,Cc1cccc(C)c1N(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1)CC(=O)N1CCOCC1,active,709.8659999999999,3.312140000000002,2,9,7.136677139879544
CHEMBL3400711,COc1ccc(N(CC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC(=O)N(C)C)cc1,active,669.8010000000002,2.933300000000001,2,9,6.6777807052660805
CHEMBL3400709,Cc1c(O)cccc1N(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1)CC(=O)N(C)C,active,669.801,2.9387200000000018,3,9,6.214670164989233
CHEMBL3400707,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CN(CC(=O)N(C)C)c2c(C)cccc2C)cc1,active,652.8580000000002,3.6419400000000026,2,7,6.7447274948966935
CHEMBL3400155,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CN(CC(=O)N2CCOCC2)c2c(C)cccc2C)cc1,active,694.895,3.4125400000000035,2,8,7.823908740944319
CHEMBL3400706,COc1ccc(N(CC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)CC(=O)N(C)C)cc1,active,654.8300000000002,3.0337000000000014,2,8,6.657577319177793
CHEMBL3400705,COc1ccc(N(CC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)CC(=O)N2CCOCC2)cc1,active,696.867,2.8043000000000013,2,9,6.5376020021010435
CHEMBL3400704,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CN(CC(=O)N(C)C)c2cccc(O)c2C)cc1,active,654.8300000000003,3.0391200000000014,3,8,6.267606240177032
CHEMBL3400734,COc1ccc(N(CC(=O)N[C@@H](Cc2ccccc2)[C@@H](O)CN(CC(C)C)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC(=O)N2CCOCC2)cc1,inactive,711.838,2.703900000000001,2,10,4.716472635138306
CHEMBL3400738,Cc1c(O)cccc1N(CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(N)cc1)CC(=O)N1CCOCC1,inactive,681.8559999999998,2.383320000000001,4,9,4.793984123236656
CHEMBL3400743,Cc1cccc(C)c1N(CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(N)cc1)CC(=O)N(C)C,active,637.847,3.2155400000000025,3,7,6.309803919971486
CHEMBL3402100,Cc1cccc(C)c1N(CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(CO)cc1)CC(=O)N(C)C,inactive,652.8580000000001,3.1256400000000024,3,7,4.761953896871205
CHEMBL3577575,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC(F)(F)[C@H]21)S(=O)(=O)c1ccc(N)cc1,active,583.6540000000002,2.6205,3,8,6.0
CHEMBL3577576,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CO[C@H]3OC[C@H](OC)[C@H]32)cc1,active,592.7110000000004,2.4266000000000005,2,9,6.0
CHEMBL3612421,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)OCc1ccccc1,inactive,513.5910000000002,1.7051000000000012,4,7,4.207608310501746
CHEMBL3800626,CCc1ccc2c(c1)/C(=C1/SC(=N)NC1=O)C(=O)N2,inactive,273.317,1.7099699999999993,3,4,4.318758762624412
CHEMBL3797258,CCc1cccc2c1NC(=O)/C2=C1\SC(=N)NC1=O,inactive,273.317,1.7099699999999995,3,4,4.3979400086720375
CHEMBL3797729,Cc1ccc(/N=C2/NC(=O)/C(=C3/C(=O)Nc4ccccc43)S2)c(C)c1,inactive,349.4150000000001,3.5173400000000017,2,4,4.4089353929735005
CHEMBL3800610,O=C1N/C(=N/c2cccc(O)c2)S/C1=C1\C(=O)Nc2ccccc21,inactive,337.36,2.6061000000000005,3,5,4.568636235841013
CHEMBL3780574,O=C1N=C(Nc2ccc(O)cc2)S/C1=C1\C(=O)Nc2ccccc21,inactive,337.36,2.7969,3,5,4.853871964321762
CHEMBL3799941,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](O)[C@H](Cc2ccccc2)n2cc(COC(=O)N[C@H]3Cc4ccccc4[C@H]3O)nn2)cc1,active,649.7700000000003,3.620300000000002,3,10,8.221848749616356
CHEMBL3797292,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](O)[C@H](Cc2ccccc2)n2cc(CNC(=O)c3ccc(CNC(=O)OC(C)(C)C)cc3)nn2)cc1,active,706.8660000000001,4.690500000000004,3,10,7.886056647693163
CHEMBL3814142,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC1CCCC1,active,513.7230000000002,4.422800000000003,3,5,6.795880017344075
CHEMBL3828743,N[C@H](C(=O)Nc1cncc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)[C@@H](c1ccc(Cl)cc1)c1cc(F)cc(F)c1,active,674.0420000000003,4.828300000000003,4,7,9.096910013008056
CHEMBL3828417,N[C@H](C(=O)Nc1cncc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)[C@@H](c1ccc(F)cc1)c1cc(F)cc(F)c1,active,657.5870000000002,4.314000000000002,4,7,8.619788758288394
CHEMBL3828552,N[C@H](C(=O)Nc1cncc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)[C@@H](c1ccc(F)cc1)c1cccc(F)c1,active,639.5970000000002,4.174900000000002,4,7,8.619788758288394
CHEMBL3827319,N[C@H](C(=O)Nc1cccc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)[C@@H](c1ccc(F)cc1)c1cc(F)cc(F)c1,active,656.5990000000003,4.919000000000003,4,6,8.086186147616283
CHEMBL3827958,N[C@H](C(=O)Nc1cccc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)[C@@H](c1ccc(F)cc1)c1cccc(F)c1,active,638.6090000000003,4.779900000000003,4,6,8.193820026016112
CHEMBL3827975,N[C@H](C(=O)Nc1cncc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,active,603.6170000000002,3.896700000000002,4,7,8.00436480540245
CHEMBL3828678,COC(=O)N[C@H](C(=O)Nc1cncc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,active,661.6530000000002,4.294000000000002,4,8,8.455931955649724
CHEMBL3827960,COC(=O)N[C@H](C(=O)Nc1cnccc1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,active,643.6630000000002,4.154900000000001,4,8,7.853871964321762
CHEMBL3828166,N[C@H](C(=O)Nc1cccc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,active,602.6290000000002,4.501700000000002,4,6,8.508638306165727
CHEMBL3827450,COC(=O)N[C@H](C(=O)Nc1cccc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,active,660.6650000000002,4.899000000000004,4,7,7.920818753952375
CHEMBL3827407,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(N)=O)CO1)C(c1ccccc1)c1ccccc1,active,560.6510000000003,3.5667000000000018,4,7,7.698970004336019
CHEMBL3828494,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,active,642.6750000000003,4.759900000000003,4,7,7.568636235841013
CHEMBL3827668,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NC(C)C)CO1)C(c1ccccc1)c1ccccc1,active,602.7320000000003,4.606000000000003,4,7,7.431798275933005
CHEMBL3828275,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)N[C@H]2CCc3ccccc32)CO1)C(c1ccccc1)c1ccccc1,active,676.8140000000003,5.885100000000006,4,7,8.455931955649724
CHEMBL3827348,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)N[C@@H]2CCc3ccccc32)CO1)C(c1ccccc1)c1ccccc1,active,676.8140000000003,5.885100000000006,4,7,8.013228265733755
CHEMBL3828119,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCc2ccc(Cl)s2)CO1)C(c1ccccc1)c1ccccc1,active,691.2500000000002,6.1127000000000065,4,8,8.619788758288394
CHEMBL3827524,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCc2cccc(Cl)n2)CO1)C(c1ccccc1)c1ccccc1,active,686.2090000000002,5.446200000000005,4,8,8.468521082957745
CHEMBL3828355,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCc2ccc(F)cc2)CO1)C(c1ccccc1)c1ccccc1,active,668.7660000000003,5.536900000000005,4,7,8.387216143280265
CHEMBL3827205,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCc2ccccc2F)CO1)C(c1ccccc1)c1ccccc1,active,668.7660000000003,5.5369000000000055,4,7,8.443697499232712
CHEMBL3827353,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCc2ccccc2)CO1)C(c1ccccc1)c1ccccc1,active,650.7760000000003,5.397800000000005,4,7,8.214670164989233
CHEMBL4126326,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2c(c1)OCO2)[C@@H]1CCOC1,active,605.7540000000001,1.8877000000000008,2,9,8.221848749616356
CHEMBL4129621,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(N)cc1)[C@@H]1CCOC1,active,576.7600000000001,1.7412000000000019,3,8,7.642065152999546
CHEMBL4127669,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(OC)cc1)[C@@H]1CCOC1,active,591.7710000000002,2.167600000000002,2,8,8.164309428507574
CHEMBL4128733,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN[C@@H]1CCOC1)S(=O)(=O)c1ccc2c(c1)OCO2,active,547.6740000000003,1.5289000000000006,3,8,7.272458742971444
CHEMBL4128826,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,active,518.6800000000004,1.382400000000002,4,7,6.85078088734462
CHEMBL4127148,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CN[C@@H]2CCOC2)cc1,active,533.6910000000004,1.8088000000000006,3,7,7.795880017344075
CHEMBL4128389,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN([C@H]1CCOC1)S(C)(=O)=O)S(=O)(=O)c1ccc2c(c1)OCO2,active,625.7660000000003,1.2009000000000014,2,9,7.640164517660112
CHEMBL4130138,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N(C)C)[C@H]1CCOC1)S(=O)(=O)c1ccc2c(c1)OCO2,active,632.7800000000003,1.3295000000000026,2,9,7.244887733604929
CHEMBL4126853,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN([C@H]1CCOC1)S(C)(=O)=O)S(=O)(=O)c1ccc(CO)cc1,active,611.7830000000004,0.9645000000000021,3,8,7.6439741428068775
CHEMBL4128226,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN([C@H]1CCOC1)S(C)(=O)=O)S(=O)(=O)c1ccc(N)cc1,active,596.7720000000003,1.054400000000003,3,8,7.223298816011589
CHEMBL4130267,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN([C@H]1CCOC1)S(C)(=O)=O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,active,626.7540000000004,1.3804000000000012,2,9,6.536107011014093
CHEMBL4128874,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CN([C@H]2CCOC2)S(C)(=O)=O)cc1,active,611.7830000000004,1.4808000000000023,2,8,7.8996294548824375
CHEMBL4129048,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2c(c1)OCO2)[C@H]1CCOC1,active,605.7540000000001,1.8877000000000008,2,9,9.113509274827518
CHEMBL4126128,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(OC)c(OC)c1)[C@H]1CCOC1,active,621.7970000000001,2.1762000000000024,2,9,6.721246399047171
CHEMBL4127371,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(OC(F)(F)F)cc1)[C@H]1CCOC1,active,645.7410000000002,3.0576000000000016,2,8,7.167491087293763
CHEMBL4125989,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(CO)cc1)[C@H]1CCOC1,active,591.7710000000002,1.6513000000000024,3,8,8.370590400897282
CHEMBL4126405,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(N)cc1)[C@H]1CCOC1,active,576.7600000000001,1.7412000000000019,3,8,9.05551732784983
CHEMBL4129695,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1)[C@H]1CCOC1,active,606.7420000000002,2.0672000000000015,2,9,7.752026733638194
CHEMBL4129828,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(OC)cc1)[C@H]1CCOC1,active,591.7710000000002,2.167600000000002,2,8,9.455931955649724
CHEMBL4128467,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N1CCOCC1)[C@H]1CCOC1)S(=O)(=O)c1ccc2c(c1)OCO2,active,674.8170000000005,1.1001000000000047,2,10,7.565431095965801
CHEMBL4127489,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N1CCOCC1)[C@H]1CCOC1)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,active,714.8040000000007,2.270000000000004,2,9,6.040958607678906
CHEMBL4127630,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N1CCOCC1)[C@H]1CCOC1)S(=O)(=O)c1ccc(CO)cc1,active,660.8340000000005,0.8637000000000061,3,9,6.958607314841775
CHEMBL4126255,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N1CCOCC1)[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,active,645.8230000000004,0.9536000000000059,3,9,6.795880017344075
CHEMBL4126657,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N1CCOCC1)[C@H]1CCOC1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,active,675.8050000000005,1.2796000000000054,2,10,7.008330992620052
CHEMBL4128036,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CN(CC(=O)N2CCOCC2)[C@H]2CCOC2)cc1,active,660.834,1.3800000000000048,2,9,7.356547323513812
CHEMBL4129533,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N(C)C)[C@H]1CCOC1)S(=O)(=O)c1ccc(CO)cc1,active,618.7970000000004,1.0931000000000033,3,8,7.187086643357144
CHEMBL4129389,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N(C)C)[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,active,603.7860000000003,1.183000000000004,3,8,7.42021640338319
CHEMBL4126081,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N(C)C)[C@H]1CCOC1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,active,633.7680000000004,1.5090000000000032,2,9,6.568636235841013
CHEMBL4125689,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CN(CC(=O)N(C)C)[C@H]2CCOC2)cc1,active,618.7970000000001,1.6094000000000035,2,8,7.543633966870957
